row_number,visitor_id,search_timestamp,category,pro_user_id,num_reviews,avg_rating,pro_last_active_time_before_search,cost_estimate_cents,result_position,service_page_viewed
6772,342972024398241000,2018-11-13 14:00:24.989 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-13 02:33:53.236 UTC,12000,8,FALSE
9027,343114759781253000,2018-11-15 05:39:20.379 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 02:10:56.971 UTC,12000,7,FALSE
9207,344170869431017000,2018-11-27 11:01:10.09 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-26 15:52:05.791 UTC,7900,9,FALSE
10469,343550205747413000,2018-11-20 06:36:46.344 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,6,FALSE
11132,343211117273006000,2018-11-16 08:25:17.846 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 20:06:29.691 UTC,12000,6,FALSE
11825,343542716868018000,2018-11-20 04:31:57.43 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,8,FALSE
12061,343617261509468000,2018-11-21 01:14:22.15 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-20 20:27:01.522 UTC,7900,6,FALSE
14474,344193586936782000,2018-11-27 17:19:47.601 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-26 15:52:05.791 UTC,7900,9,FALSE
15344,343109067084128000,2018-11-15 04:04:27.632 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 02:10:56.971 UTC,12000,6,FALSE
15603,343597072664797000,2018-11-20 19:37:53.276 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,7900,6,FALSE
15958,344171513897852000,2018-11-27 11:11:54.543 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-26 15:52:05.791 UTC,7900,9,FALSE
16273,343575269722636000,2018-11-20 13:34:30.339 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,7,FALSE
16313,344181029174157000,2018-11-27 13:50:29.822 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-26 15:52:05.791 UTC,7900,3,FALSE
16780,343602975930777000,2018-11-20 21:16:16.531 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-20 20:27:01.522 UTC,7900,8,FALSE
17098,343166015661564000,2018-11-15 19:53:36.331 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 13:27:25.098 UTC,12000,5,FALSE
17116,343556347831771000,2018-11-20 08:19:08.48 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,7,FALSE
17594,344211789053837000,2018-11-27 22:23:09.825 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-27 21:12:36.732 UTC,7900,7,TRUE
17751,343556937847152000,2018-11-20 08:28:58.472 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,4,FALSE
18358,343577977816530000,2018-11-20 14:19:38.465 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,7,FALSE
21461,343160709419303000,2018-11-15 18:25:09.974 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 13:27:25.098 UTC,12000,6,FALSE
22416,343512316830253000,2018-11-19 20:05:17.513 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,8,FALSE
23481,343210258706800000,2018-11-16 08:10:59.308 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 20:06:29.691 UTC,12000,3,FALSE
23677,343087728086089000,2018-11-14 22:08:48.675 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-14 06:16:49.198 UTC,12000,9,FALSE
23960,344116635257282000,2018-11-26 19:57:15.89 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-26 15:52:05.791 UTC,7900,5,FALSE
24228,343578156375236000,2018-11-20 14:22:37.061 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,10,FALSE
24231,343598644174438000,2018-11-20 20:04:04.76 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,7900,3,FALSE
24935,343165762106663000,2018-11-15 19:49:22.67 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-15 13:27:25.098 UTC,12000,6,FALSE
25177,343537012946821000,2018-11-20 02:56:53.58 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,4,FALSE
25870,343496790184296000,2018-11-19 15:46:30.815 UTC,Local Moving (under 50 miles),339295210467541000,4,3.75,2018-11-19 01:04:53.4 UTC,12000,9,FALSE
245,342391876710948000,2018-11-06 20:51:17.546 UTC,House Cleaning,340464755587997000,4,5,2018-11-05 23:41:46.372 UTC,10500,9,FALSE
1470,342413477981929000,2018-11-07 02:51:18.71 UTC,House Cleaning,340464755587997000,4,5,2018-11-05 23:41:46.372 UTC,10500,5,FALSE
2647,341499452292358000,2018-10-27 12:57:33.023 UTC,House Cleaning,340464755587997000,4,5,2018-10-23 21:11:08.6 UTC,10500,14,FALSE
7599,342980952901468000,2018-11-13 16:29:13.608 UTC,House Cleaning,340464755587997000,4,5,2018-11-12 18:16:24.04 UTC,10500,9,FALSE
8494,342211440788389000,2018-11-04 18:44:01.468 UTC,House Cleaning,340464755587997000,4,5,2018-10-23 21:11:08.6 UTC,10500,5,FALSE
8506,343155972667342000,2018-11-15 17:06:13.382 UTC,House Cleaning,340464755587997000,4,5,2018-11-12 18:16:24.04 UTC,10500,8,FALSE
8804,343076911500435000,2018-11-14 19:08:32.143 UTC,House Cleaning,340464755587997000,4,5,2018-11-12 18:16:24.04 UTC,10500,6,FALSE
10735,343494936984600000,2018-11-19 15:15:37.712 UTC,House Cleaning,340464755587997000,4,5,2018-11-12 18:16:24.04 UTC,12000,4,FALSE
10888,343684830580408000,2018-11-21 20:00:31.289 UTC,House Cleaning,340464755587997000,4,5,2018-11-12 18:16:24.04 UTC,10500,7,FALSE
15729,342375000847671000,2018-11-06 16:10:01.492 UTC,House Cleaning,340464755587997000,4,5,2018-11-05 23:41:46.372 UTC,10500,5,FALSE
15922,343006483676307000,2018-11-13 23:34:44.58 UTC,House Cleaning,340464755587997000,4,5,2018-11-12 18:16:24.04 UTC,15500,6,FALSE
18631,343479360531701000,2018-11-19 10:56:01.479 UTC,House Cleaning,340464755587997000,4,5,2018-11-12 18:16:24.04 UTC,16200,9,FALSE
22722,343540894584004000,2018-11-20 04:01:35.429 UTC,House Cleaning,340464755587997000,4,5,2018-11-12 18:16:24.04 UTC,10500,11,FALSE
533,342574298155466000,2018-11-08 23:31:39.041 UTC,House Cleaning,338091018767884000,4,5,2018-11-08 15:17:27.49 UTC,17500,14,FALSE
690,340926442515374000,2018-10-20 21:47:23.189 UTC,House Cleaning,338091018767884000,4,5,2018-10-19 21:51:05.106 UTC,17500,11,FALSE
1638,341641388858671000,2018-10-29 04:23:09.577 UTC,House Cleaning,338091018767884000,4,5,2018-10-27 15:47:49.917 UTC,17500,9,FALSE
3930,343282274655313000,2018-11-17 04:11:15.38 UTC,House Cleaning,338091018767884000,4,5,2018-11-10 23:15:22.845 UTC,17500,8,FALSE
4708,343229715043278000,2018-11-16 13:35:15.725 UTC,House Cleaning,338091018767884000,4,5,2018-11-10 23:15:22.845 UTC,17500,13,FALSE
4775,344119339196997000,2018-11-26 20:42:20.057 UTC,House Cleaning,338091018767884000,4,5,2018-11-20 22:19:54.594 UTC,19000,7,FALSE
6422,343427198251458000,2018-11-18 20:26:38.889 UTC,House Cleaning,338091018767884000,4,5,2018-11-10 23:15:22.845 UTC,17500,9,FALSE
7362,343505222138798000,2018-11-19 18:07:02.817 UTC,House Cleaning,338091018767884000,4,5,2018-11-10 23:15:22.845 UTC,17500,13,FALSE
7483,341777006552670000,2018-10-30 18:03:27.416 UTC,House Cleaning,338091018767884000,4,5,2018-10-29 17:58:09.089 UTC,17500,10,FALSE
8051,341686720279716000,2018-10-29 16:58:41.295 UTC,House Cleaning,338091018767884000,4,5,2018-10-27 15:47:49.917 UTC,17500,12,FALSE
8774,341439992616091000,2018-10-26 20:26:33.345 UTC,House Cleaning,338091018767884000,4,5,2018-10-23 01:22:48.146 UTC,17500,13,FALSE
11754,342908078593171000,2018-11-12 20:14:39.397 UTC,House Cleaning,338091018767884000,4,5,2018-11-10 23:15:22.845 UTC,17500,12,FALSE
14379,343500397750222000,2018-11-19 16:46:38.582 UTC,House Cleaning,338091018767884000,4,5,2018-11-10 23:15:22.845 UTC,23800,9,FALSE
16919,344227250449563000,2018-11-28 02:40:51.253 UTC,House Cleaning,338091018767884000,4,5,2018-11-27 21:22:15.919 UTC,17500,12,FALSE
19361,343131214914814000,2018-11-15 10:13:35.649 UTC,House Cleaning,338091018767884000,4,5,2018-11-10 23:15:22.845 UTC,17500,11,FALSE
21655,342419739565498000,2018-11-07 04:35:40.359 UTC,House Cleaning,338091018767884000,4,5,2018-11-05 22:05:05.085 UTC,17500,12,FALSE
22271,342589489570693000,2018-11-09 03:44:50.242 UTC,House Cleaning,338091018767884000,4,5,2018-11-08 15:17:27.49 UTC,25000,7,FALSE
25837,343011367832674000,2018-11-14 00:56:08.737 UTC,House Cleaning,338091018767884000,4,5,2018-11-10 23:15:22.845 UTC,17500,11,FALSE
18983,341366833231200000,2018-10-26 00:07:13.931 UTC,House Cleaning,335718763309818000,4,5,2018-10-25 21:52:27.632 UTC,100,3,FALSE
1239,343321555387908000,2018-11-17 15:05:56.057 UTC,House Cleaning,336533249740365000,4,4.75,2018-11-16 17:49:27.397 UTC,9000,2,FALSE
5330,342881947195244000,2018-11-12 12:59:08.001 UTC,House Cleaning,336533249740365000,4,4.75,2018-11-11 16:14:23.656 UTC,9000,16,FALSE
7307,343138334557913000,2018-11-15 12:12:15.288 UTC,House Cleaning,336533249740365000,4,4.75,2018-11-13 18:04:46.834 UTC,9000,9,FALSE
11113,342982187757559000,2018-11-13 16:49:48.566 UTC,House Cleaning,336533249740365000,4,4.75,2018-11-12 21:34:42.958 UTC,9000,12,FALSE
19370,343143066123042000,2018-11-15 13:31:06.842 UTC,House Cleaning,336533249740365000,4,4.75,2018-11-13 18:04:46.834 UTC,9000,8,FALSE
13573,339860682524205000,2018-10-08 13:44:43.367 UTC,House Cleaning,304804488873787000,4,5,2018-10-05 13:54:17.365 UTC,14700,1,FALSE
16933,339532155225219000,2018-10-04 18:29:16.367 UTC,House Cleaning,304804488873787000,4,5,2018-10-04 16:04:14.241 UTC,15500,1,FALSE
19840,344362639105720000,2018-11-29 16:17:19.956 UTC,House Cleaning,333221770096238000,4,4.75,2018-11-24 14:13:21.566 UTC,10000,7,FALSE
3086,342047063409180000,2018-11-02 21:04:24.076 UTC,House Cleaning,333473626078748000,4,5,2018-11-02 15:24:42.429 UTC,8500,2,FALSE
11960,341786363678580000,2018-10-30 20:39:24.356 UTC,House Cleaning,333473626078748000,4,5,2018-10-30 03:25:53.582 UTC,17700,3,FALSE
23810,341772741663064000,2018-10-30 16:52:22.358 UTC,House Cleaning,333473626078748000,4,5,2018-10-30 03:25:53.582 UTC,8500,5,FALSE
147,344026261700452000,2018-11-25 18:51:02.426 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-25 03:23:39.048 UTC,12500,12,FALSE
1791,344113866025828000,2018-11-26 19:11:06.735 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-26 02:17:50.016 UTC,12500,7,FALSE
3664,343597766341017000,2018-11-20 19:49:26.868 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-19 18:20:06.611 UTC,12500,18,FALSE
9184,343304578818244000,2018-11-17 10:22:59.474 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-14 11:27:10.254 UTC,12500,15,FALSE
11272,342991877509210000,2018-11-13 19:31:18.125 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-13 18:17:13.847 UTC,12500,4,FALSE
13521,344095148115648000,2018-11-26 13:59:08.78 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-26 02:17:50.016 UTC,12500,6,FALSE
21482,343409593098264000,2018-11-18 15:33:13.682 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-14 11:27:10.254 UTC,12500,13,FALSE
23895,343453087595233000,2018-11-19 03:38:08.204 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-14 11:27:10.254 UTC,12500,15,FALSE
24210,343334600792186000,2018-11-17 18:43:22.279 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-14 11:27:10.254 UTC,12500,6,FALSE
25655,343150824149254000,2018-11-15 15:40:24.826 UTC,Local Moving (under 50 miles),333483102780498000,4,4.25,2018-11-14 11:27:10.254 UTC,12500,13,FALSE
1280,344042518037135000,2018-11-25 23:21:58.794 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,8100,2,FALSE
3803,343660723607699000,2018-11-21 13:18:44.437 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,10100,5,FALSE
7302,343138334557913000,2018-11-15 12:12:15.288 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,8100,4,TRUE
7563,342333175302365000,2018-11-06 04:32:56.14 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,15400,10,FALSE
10341,344236598335225000,2018-11-28 05:16:39.259 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,8100,5,FALSE
10743,343510788281925000,2018-11-19 19:39:49.072 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,13700,4,FALSE
11105,342982187757559000,2018-11-13 16:49:48.566 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,8100,4,FALSE
18559,341106892248244000,2018-10-22 23:54:53.027 UTC,House Cleaning,338845806253572000,4,5,2018-10-21 03:40:53.735 UTC,8100,8,FALSE
19367,343143066123042000,2018-11-15 13:31:06.842 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,8100,5,FALSE
20666,342270057691635000,2018-11-05 11:00:58.527 UTC,House Cleaning,338845806253572000,4,5,2018-10-27 23:40:11.197 UTC,8100,8,FALSE
24314,341084862539382000,2018-10-22 17:47:43.28 UTC,House Cleaning,338845806253572000,4,5,2018-10-21 03:40:53.735 UTC,13200,20,FALSE
24678,341109988460699000,2018-10-23 00:46:29.204 UTC,House Cleaning,338845806253572000,4,5,2018-10-21 03:40:53.735 UTC,8100,11,FALSE
7023,340660489903841000,2018-10-17 19:54:50.633 UTC,House Cleaning,338753426390982000,4,5,2018-10-17 19:37:21.573 UTC,8500,4,FALSE
1159,339375509074911000,2018-10-02 22:58:29.99 UTC,House Cleaning,338465401975349000,4,5,,13000,15,FALSE
18675,339259839360393000,2018-10-01 14:50:40.157 UTC,House Cleaning,338465401975349000,4,5,,13000,12,FALSE
6374,340738906774618000,2018-10-18 17:41:47.518 UTC,House Cleaning,337379850317602000,4,5,2018-10-09 18:48:11.684 UTC,8500,2,FALSE
7442,341076335718449000,2018-10-22 15:25:36.445 UTC,House Cleaning,340400451024265000,4,5,2018-10-22 14:25:53.262 UTC,13900,9,FALSE
918,343597659130200000,2018-11-20 19:47:39.645 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-19 15:58:24.862 UTC,12900,4,FALSE
3790,343242219807473000,2018-11-16 17:03:40.509 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-15 22:17:07.823 UTC,12900,3,FALSE
4262,343320461260152000,2018-11-17 14:47:41.787 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-15 22:17:07.823 UTC,12900,2,FALSE
7633,343590962241150000,2018-11-20 17:56:02.821 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-19 15:58:24.862 UTC,12900,3,FALSE
8123,343669956966277000,2018-11-21 15:52:37.461 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-19 15:58:24.862 UTC,12900,4,FALSE
8408,343308700176908000,2018-11-17 11:31:40.751 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-15 22:17:07.823 UTC,12900,3,FALSE
10881,343535238532579000,2018-11-20 02:27:19.026 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-19 15:58:24.862 UTC,12900,4,TRUE
14101,343954816487931000,2018-11-24 23:00:17.093 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-19 15:58:24.862 UTC,12900,4,FALSE
18824,343599275182481000,2018-11-20 20:14:35.661 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-19 15:58:24.862 UTC,12900,3,FALSE
20004,343867765627895000,2018-11-23 22:49:26.234 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-19 15:58:24.862 UTC,12900,3,FALSE
21330,342838423087439000,2018-11-12 00:53:43.67 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-08 15:48:53.71 UTC,12900,4,FALSE
21379,343636786024275000,2018-11-21 06:39:46.56 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-19 15:58:24.862 UTC,12900,4,FALSE
21719,343248129790689000,2018-11-16 18:42:10.344 UTC,Local Moving (under 50 miles),337567113900335000,4,3.5,2018-11-15 22:17:07.823 UTC,12900,3,FALSE
10641,339683801398976000,2018-10-06 12:36:41.992 UTC,Local Moving (under 50 miles),336598636003737000,4,5,2018-10-05 18:47:36.071 UTC,7500,4,FALSE
10648,341073618710323000,2018-10-22 14:40:19.504 UTC,House Cleaning,338654239923921000,4,5,2018-10-22 14:12:19.922 UTC,11000,2,FALSE
2094,340043259725095000,2018-10-10 16:27:40.196 UTC,House Cleaning,339432811987820000,4,4,2018-10-10 12:55:53.075 UTC,10000,2,FALSE
6056,340332776781340000,2018-10-14 00:52:57.785 UTC,House Cleaning,339432811987820000,4,4,2018-10-13 00:26:33.491 UTC,10000,5,FALSE
8748,340062958331601000,2018-10-10 21:55:59.173 UTC,House Cleaning,339432811987820000,4,4,2018-10-10 19:25:21.021 UTC,10000,15,FALSE
16695,340144198994067000,2018-10-11 20:29:59.731 UTC,House Cleaning,339432811987820000,4,4,2018-10-11 14:41:55.668 UTC,13000,10,FALSE
4804,339522893046366000,2018-10-04 15:54:54.049 UTC,House Cleaning,337215029556699000,4,5,2018-10-01 03:49:21.443 UTC,10000,6,FALSE
6845,339521295494471000,2018-10-04 15:28:16.847 UTC,House Cleaning,337215029556699000,4,5,2018-10-01 03:49:21.443 UTC,15000,6,FALSE
9055,339429977925173000,2018-10-03 14:06:18.95 UTC,House Cleaning,337215029556699000,4,5,2018-10-01 03:49:21.443 UTC,7000,2,FALSE
11520,339399366749675000,2018-10-03 05:36:07.723 UTC,House Cleaning,337215029556699000,4,5,2018-10-01 03:49:21.443 UTC,8000,2,FALSE
7938,343797036316925000,2018-11-23 03:10:37.023 UTC,House Cleaning,340075057306493000,4,5,2018-11-19 22:04:43.696 UTC,8500,5,FALSE
9588,344097561092841000,2018-11-26 14:39:21.829 UTC,House Cleaning,340075057306493000,4,5,2018-11-24 19:01:28.235 UTC,8500,4,FALSE
8932,339993077009932000,2018-10-10 02:31:17.569 UTC,House Cleaning,339010081378099000,4,5,2018-10-08 14:57:19.55 UTC,10000,3,FALSE
14826,340019664624173000,2018-10-10 09:54:25.237 UTC,House Cleaning,339010081378099000,4,5,2018-10-08 14:57:19.55 UTC,10000,3,FALSE
1536,344455013089394000,2018-11-30 17:56:53.655 UTC,Local Moving (under 50 miles),340595525857665000,4,4.75,2018-11-26 02:45:14.179 UTC,8000,5,FALSE
2228,344455948805808000,2018-11-30 18:12:29.484 UTC,Local Moving (under 50 miles),340595525857665000,4,4.75,2018-11-26 02:45:14.179 UTC,8000,5,FALSE
11336,344448707017277000,2018-11-30 16:11:47.708 UTC,Local Moving (under 50 miles),340595525857665000,4,4.75,2018-11-26 02:45:14.179 UTC,8000,8,FALSE
14503,344455200379494000,2018-11-30 18:00:00.998 UTC,Local Moving (under 50 miles),340595525857665000,4,4.75,2018-11-26 02:45:14.179 UTC,8000,4,TRUE
21597,344461054338056000,2018-11-30 19:37:34.931 UTC,Local Moving (under 50 miles),340595525857665000,4,4.75,2018-11-26 02:45:14.179 UTC,8000,3,FALSE
24335,341807296254910000,2018-10-31 02:28:17.262 UTC,Local Moving (under 50 miles),340134567251828000,4,5,2018-10-31 00:52:04.54 UTC,8500,6,FALSE
8315,339880320496623000,2018-10-08 19:12:01.273 UTC,House Cleaning,336506381727072000,4,4.75,2018-10-08 15:57:49.417 UTC,10000,7,FALSE
15443,339885451155235000,2018-10-08 20:37:32.012 UTC,House Cleaning,336506381727072000,4,4.75,2018-10-08 20:10:27.236 UTC,10000,12,FALSE
966,339857265819459000,2018-10-08 12:47:46.883 UTC,House Cleaning,338326067954819000,4,5,2018-10-01 15:10:04.694 UTC,6000,2,FALSE
1248,343503550257356000,2018-11-19 17:39:10.881 UTC,House Cleaning,337792142133993000,4,5,2018-11-18 18:49:44.752 UTC,11000,1,FALSE
6223,340316560568164000,2018-10-13 20:22:41.218 UTC,House Cleaning,339283691565523000,4,4.75,2018-10-12 15:06:05.448 UTC,7500,10,TRUE
9480,341020423857021000,2018-10-21 23:53:44.5 UTC,House Cleaning,339283691565523000,4,4.75,2018-10-13 20:33:31.262 UTC,7500,6,FALSE
16048,340755718022119000,2018-10-18 22:21:58.763 UTC,House Cleaning,339283691565523000,4,4.75,2018-10-13 20:33:31.262 UTC,7500,7,TRUE
21769,339865519445966000,2018-10-08 15:05:20.225 UTC,House Cleaning,339456403369214000,4,5,2018-10-07 23:48:27.685 UTC,18000,6,FALSE
454,341160860148072000,2018-10-23 14:54:20.936 UTC,House Cleaning,338205118072996000,4,5,2018-10-22 21:22:30.79 UTC,8500,6,FALSE
5693,341003174972055000,2018-10-21 19:06:15.612 UTC,House Cleaning,338205118072996000,4,5,2018-10-21 14:14:08.553 UTC,8500,2,FALSE
7428,340833321157066000,2018-10-19 19:55:21.782 UTC,House Cleaning,338205118072996000,4,5,2018-10-19 18:22:07.695 UTC,8500,2,FALSE
12340,342301910000353000,2018-11-05 19:51:50.924 UTC,House Cleaning,338205118072996000,4,5,2018-11-01 15:23:43.365 UTC,12000,1,FALSE
22347,341419481127256000,2018-10-26 14:44:42.01 UTC,House Cleaning,338205118072996000,4,5,2018-10-26 13:55:14.633 UTC,17500,1,FALSE
2032,343153964695634000,2018-11-15 16:32:45.334 UTC,House Cleaning,339887761157447000,4,4.5,2018-11-15 13:29:14.026 UTC,,4,FALSE
177,339957577554739000,2018-10-09 16:39:38.215 UTC,House Cleaning,338682279349969000,4,5,2018-10-03 23:50:26.857 UTC,10000,7,FALSE
20644,341077330525708000,2018-10-22 15:42:11.18 UTC,House Cleaning,338682279349969000,4,5,2018-10-09 21:34:01.329 UTC,10000,12,FALSE
